image_name,cell_count,mean_deformability,std_deformability,min_deformability,max_deformability,mean_area,total_area
image_8406_with_target,2,0.5,0.0,0.5,0.5,3880.0,7760
image_8411_with_target,3,0.5,0.0,0.5,0.5,2228.0,6684
image_8421_with_target,7,0.5,0.0,0.5,0.5,749.2857142857143,5245
image_8426_with_target,3,0.5,0.0,0.5,0.5,2364.6666666666665,7094
image_8452_with_target,7,0.5,0.0,0.5,0.5,1050.4285714285713,7353
image_8453_with_target,8,0.5,0.0,0.5,0.5,1043.5,8348
image_8461_with_target,8,0.5,0.0,0.5,0.5,562.625,4501
image_8482_with_target,2,0.5,0.0,0.5,0.5,4149.0,8298
image_8487_with_target,12,0.5,0.0,0.5,0.5,447.0833333333333,5365
image_8489_with_target,18,0.5,0.0,0.5,0.5,263.44444444444446,4742
image_8495_with_target,9,0.5,0.0,0.5,0.5,911.7777777777778,8206
image_8504_with_target,13,0.5,0.0,0.5,0.5,548.1538461538462,7126
