image_name,is_cropped,total_area,roi_area,num_contours
image_8453_with_target,True,6703,6703,2
image_8482_with_target,True,6763,6763,1
image_8487_with_target,True,5271,5271,5
image_8557_with_target,True,5503,5503,3
image_8579_with_target,True,6839,6839,2
image_8601_with_target,True,5319,5319,2
image_8610_with_target,True,5348,5348,2
image_8611_with_target,True,5355,5355,2
image_8660_with_target,True,5749,5749,5
image_8708_with_target,True,6796,6796,1
image_8813_with_target,True,6846,6846,1
image_8934_with_target,True,5394,5394,2
image_9002_with_target,True,6703,6703,2
image_9025_with_target,True,5415,5415,2
image_9026_with_target,True,5437,5437,2
image_9097_with_target,True,6446,6446,2
image_9315_with_target,True,6697,6697,2
image_9318_with_target,True,6815,6815,1
image_9373_with_target,True,6697,6697,2
image_9397_with_target,True,6853,6853,1
image_9410_with_target,True,5231,5231,2
image_9460_with_target,True,6777,6777,2
image_9463_with_target,True,5427,5427,3
image_9501_with_target,True,6526,6526,2
image_9544_with_target,True,6542,6542,2
image_9685_with_target,True,5363,5363,4
image_9740_with_target,True,5221,5221,2
image_9809_with_target,True,6761,6761,2
image.0137_with_target,True,5403,5403,3
image.0272_with_target,True,5395,5395,4
image.0505_with_target,True,5479,5479,3
image.0604_with_target,True,5262,5262,2
image.0605_with_target,True,5286,5286,2
image.0626_with_target,True,5347,5347,3
image.1371_with_target,True,5368,5368,2
image.1839_with_target,True,5313,5313,2
image.1879_with_target,True,5410,5410,2
image.2236_with_target,True,5416,5416,2
image.2617_with_target,True,5358,5358,3
image.2850_with_target,True,5297,5297,3
image.3023_with_target,True,6511,6511,2
image.3425_with_target,True,5473,5473,6
image.3546_with_target,True,5249,5249,3
image.3570_with_target,True,5177,5177,2
image.3574_with_target,True,6764,6764,1
image.3816_with_target,True,5230,5230,2
image.3856_with_target,True,5365,5365,5
image.3869_with_target,True,5397,5397,7
image.3902_with_target,True,5248,5248,2
image.3953_with_target,True,6540,6540,2
image.4131_with_target,True,7016,7016,1
image.4316_with_target,True,5427,5427,2
image.4317_with_target,True,5406,5406,2
image.4364_with_target,True,6704,6704,2
image.4381_with_target,True,6774,6774,1
image.4437_with_target,True,6848,6848,1
image.4485_with_target,True,6652,6652,2
image.4593_with_target,True,6723,6723,1
image.4741_with_target,True,5425,5425,4
image.4762_with_target,True,5169,5169,2
image.4912_with_target,True,5374,5374,2
image.4946_with_target,True,6607,6607,2
image.5012_with_target,True,6581,6581,2
image.5058_with_target,True,6532,6532,2
image.5161_with_target,True,6541,6541,2
image.5180_with_target,True,5235,5235,3
image.5275_with_target,True,6589,6589,2
image.5332_with_target,True,6974,6974,1
image.5396_with_target,True,5349,5349,3
image.5398_with_target,True,6526,6526,2
image.5434_with_target,True,6596,6596,2
image.5481_with_target,True,5353,5353,2
image.5625_with_target,True,5146,5146,2
image.5641_with_target,True,5162,5162,2
image.5720_with_target,True,5241,5241,2
image.5727_with_target,True,6642,6642,2
image.5745_with_target,True,6726,6726,2
image.5760_with_target,True,6551,6551,2
image.5917_with_target,True,6681,6681,2
image.5989_with_target,True,5341,5341,2
image.6087_with_target,True,6781,6781,1
image.6154_with_target,True,6690,6690,2
image.6177_with_target,True,5164,5164,5
image.6549_with_target,True,5215,5215,2
image.6599_with_target,True,6571,6571,2
image.6650_with_target,True,6803,6803,1
image.6794_with_target,True,6649,6649,2
image.6798_with_target,True,5194,5194,2
image.7027_with_target,True,5130,5130,3
image.7058_with_target,True,6720,6720,2
image.7128_with_target,True,6724,6724,2
image.7260_with_target,True,5306,5306,2
image.7261_with_target,True,5320,5320,2
image.7473_with_target,True,5408,5408,2
image.7480_with_target,True,6839,6839,1
image.7669_with_target,True,5241,5241,2
image.7671_with_target,True,5203,5203,2
image.7675_with_target,True,5276,5276,4
image.7693_with_target,True,5348,5348,2
image.7741_with_target,True,6812,6812,2
image.7831_with_target,True,6716,6716,2
image.7838_with_target,True,5396,5396,5
image.7890_with_target,True,6620,6620,2
image.7923_with_target,True,5359,5359,2
image.7959_with_target,True,5396,5396,2
image.8049_with_target,True,6667,6667,2
image.8323_with_target,True,6642,6642,2
image.8324_with_target,True,6578,6578,2
image.8346_with_target,True,6677,6677,2
image.8453_with_target,True,6703,6703,2
image.8482_with_target,True,6763,6763,1
image.8487_with_target,True,5271,5271,5
image.8557_with_target,True,5503,5503,3
image.8579_with_target,True,6839,6839,2
image.8601_with_target,True,5319,5319,2
image.8610_with_target,True,5348,5348,2
image.8611_with_target,True,5355,5355,2
image.8660_with_target,True,5749,5749,5
image.8708_with_target,True,6796,6796,1
image.8813_with_target,True,6846,6846,1
image.8934_with_target,True,5394,5394,2
image.9002_with_target,True,6703,6703,2
image.9025_with_target,True,5415,5415,2
image.9026_with_target,True,5437,5437,2
image.9097_with_target,True,6446,6446,2
image.9315_with_target,True,6697,6697,2
image.9318_with_target,True,6815,6815,1
image.9373_with_target,True,6697,6697,2
image.9397_with_target,True,6853,6853,1
image.9410_with_target,True,5231,5231,2
image.9460_with_target,True,6777,6777,2
image.9463_with_target,True,5427,5427,3
image.9501_with_target,True,6526,6526,2
image.9544_with_target,True,6542,6542,2
image.9685_with_target,True,5363,5363,4
image.9740_with_target,True,5221,5221,2
image.9809_with_target,True,6761,6761,2
image.0088_with_target,False,1657,1657,3
image.0126_with_target,False,1562,1562,2
image.0170_with_target,False,1946,1809,8
image.0270_with_target,False,234,234,2
image.0280_with_target,False,1776,1747,12
image.0473_with_target,False,471,434,9
image.0658_with_target,False,328,252,8
image.0659_with_target,False,366,279,10
image.0737_with_target,False,444,389,10
image.1163_with_target,False,1913,1834,10
image.1423_with_target,False,274,216,6
image.1905_with_target,False,2224,1829,13
image.2309_with_target,False,841,415,15
image.2310_with_target,False,719,379,13
image.2394_with_target,False,436,308,12
image.2764_with_target,False,2512,1986,15
image.2820_with_target,False,526,290,17
image.2891_with_target,False,1359,525,13
image.3128_with_target,False,761,323,7
image.3147_with_target,False,1270,274,11
image.3192_with_target,False,538,387,8
image.3389_with_target,False,2261,1706,11
image.3450_with_target,False,255,207,8
image.3503_with_target,False,363,306,12
image.3596_with_target,False,328,286,6
image.3675_with_target,False,144,136,6
image.3758_with_target,False,1888,1796,12
image.3808_with_target,False,1869,1808,12
image.3837_with_target,False,1895,1865,11
image.3880_with_target,False,313,297,9
image.3902_with_target,False,1777,1693,10
image.3958_with_target,False,666,347,11
image.4066_with_target,False,421,411,9
image.4437_with_target,False,263,250,9
image.4674_with_target,False,502,454,5
image.4713_with_target,False,2434,474,6
image.4716_with_target,False,1953,1879,9
image.4736_with_target,False,559,488,10
image.4948_with_target,False,565,483,10
image.5131_with_target,False,263,250,3
image.5152_with_target,False,1860,1823,8
image.5193_with_target,False,997,698,11
image.5220_with_target,False,2461,1985,14
image.5226_with_target,False,699,338,16
image.5233_with_target,False,500,212,20
image.5242_with_target,False,1979,1878,7
image.5367_with_target,False,1902,1807,7
image.5395_with_target,False,440,355,9
image.5401_with_target,False,921,713,14
image.5452_with_target,False,2009,1850,8
image.5524_with_target,False,1812,1783,7
image.5530_with_target,False,504,456,8
image.5550_with_target,False,336,315,7
image.5565_with_target,False,1931,1912,8
image.5596_with_target,False,2238,1821,11
image.5784_with_target,False,214,190,9
image.5790_with_target,False,564,383,8
image.5973_with_target,False,2315,1830,15
image.6001_with_target,False,1911,1901,9
image.6048_with_target,False,1990,1900,7
image.6152_with_target,False,403,385,14
image.6318_with_target,False,547,443,13
image.6342_with_target,False,1891,1690,13
image.6589_with_target,False,458,360,10
image.6652_with_target,False,2280,1899,11
image.6904_with_target,False,692,531,20
image.7017_with_target,False,383,157,9
image.7094_with_target,False,2965,2228,15
image.7133_with_target,False,2123,1795,14
image.7158_with_target,False,2819,2000,13
image.7174_with_target,False,2354,1975,15
image.7233_with_target,False,2937,402,13
image.7237_with_target,False,3031,2154,13
image.7248_with_target,False,1608,681,16
image.7279_with_target,False,1457,690,14
image.7297_with_target,False,690,425,13
image.7362_with_target,False,829,252,14
image.7385_with_target,False,2990,2127,14
image.7399_with_target,False,2854,2156,17
image.7455_with_target,False,558,285,12
image.7520_with_target,False,3456,2343,7
image.7543_with_target,False,2821,2096,16
image.7576_with_target,False,3167,2271,12
image.7637_with_target,False,4058,3869,3
image.7727_with_target,False,2477,1845,16
image.7782_with_target,False,1350,431,16
image.7786_with_target,False,1596,785,8
image.7808_with_target,False,2222,1074,7
image.7826_with_target,False,2344,1816,13
image.7849_with_target,False,3356,2178,9
image.8263_with_target,False,2043,1813,10
image.8461_with_target,False,149,76,6
image.8489_with_target,False,446,151,14
image.8570_with_target,False,2047,1905,7
image.8710_with_target,False,1715,1674,6
image.8772_with_target,False,1887,1844,6
image.8795_with_target,False,1843,1830,10
image.8816_with_target,False,1767,1767,9
image.8924_with_target,False,290,268,8
image.8937_with_target,False,1839,1839,8
image.9026_with_target,False,1732,1678,3
image.9115_with_target,False,1686,1686,5
image.9250_with_target,False,335,313,10
image.9330_with_target,False,1588,1588,3
image.9360_with_target,False,1959,1908,9
image.9365_with_target,False,412,297,14
image.9445_with_target,False,1542,1537,1
image.9571_with_target,False,1713,1690,11
image.9666_with_target,False,128,64,8
image.9679_with_target,False,16,8,1
image.9722_with_target,False,2099,244,7
image.9724_with_target,False,1817,1774,7
image.9753_with_target,False,348,300,11
image.9887_with_target,False,95,52,5
image.9951_with_target,False,1688,1659,6
image_0088_with_target,False,1657,1657,3
image_0126_with_target,False,1562,1562,2
image_0170_with_target,False,1946,1809,8
image_0270_with_target,False,234,234,2
image_0280_with_target,False,1776,1747,12
image_0473_with_target,False,471,434,9
image_0658_with_target,False,328,252,8
image_0659_with_target,False,366,279,10
image_0737_with_target,False,444,389,10
image_1163_with_target,False,1913,1834,10
image_1423_with_target,False,274,216,6
image_1905_with_target,False,2224,1829,13
image_2309_with_target,False,841,415,15
image_2310_with_target,False,719,379,13
image_2394_with_target,False,436,308,12
image_2764_with_target,False,2512,1986,15
image_2820_with_target,False,526,290,17
image_2891_with_target,False,1359,525,13
image_3128_with_target,False,761,323,7
image_3147_with_target,False,1270,274,11
image_3192_with_target,False,538,387,8
image_3389_with_target,False,2261,1706,11
image_3450_with_target,False,255,207,8
image_3503_with_target,False,363,306,12
image_3596_with_target,False,328,286,6
image_3675_with_target,False,144,136,6
image_3758_with_target,False,1888,1796,12
image_3808_with_target,False,1869,1808,12
image_3837_with_target,False,1895,1865,11
image_3880_with_target,False,313,297,9
image_3902_with_target,False,1777,1693,10
image_3958_with_target,False,666,347,11
image_4066_with_target,False,421,411,9
image_4437_with_target,False,263,250,9
image_4674_with_target,False,502,454,5
image_4713_with_target,False,2434,474,6
image_4716_with_target,False,1953,1879,9
image_4736_with_target,False,559,488,10
image_4948_with_target,False,565,483,10
image_5131_with_target,False,263,250,3
image_5152_with_target,False,1860,1823,8
image_5193_with_target,False,997,698,11
image_5220_with_target,False,2461,1985,14
image_5226_with_target,False,699,338,16
image_5233_with_target,False,500,212,20
image_5242_with_target,False,1979,1878,7
image_5367_with_target,False,1902,1807,7
image_5395_with_target,False,440,355,9
image_5401_with_target,False,921,713,14
image_5452_with_target,False,2009,1850,8
image_5524_with_target,False,1812,1783,7
image_5530_with_target,False,504,456,8
image_5550_with_target,False,336,315,7
image_5565_with_target,False,1931,1912,8
image_5596_with_target,False,2238,1821,11
image_5784_with_target,False,214,190,9
image_5790_with_target,False,564,383,8
image_5973_with_target,False,2315,1830,15
image_6001_with_target,False,1911,1901,9
image_6048_with_target,False,1990,1900,7
image_6152_with_target,False,403,385,14
image_6318_with_target,False,547,443,13
image_6342_with_target,False,1891,1690,13
image_6589_with_target,False,458,360,10
image_6652_with_target,False,2280,1899,11
image_6904_with_target,False,692,531,20
image_7017_with_target,False,383,157,9
image_7094_with_target,False,2965,2228,15
image_7133_with_target,False,2123,1795,14
image_7158_with_target,False,2819,2000,13
image_7174_with_target,False,2354,1975,15
image_7233_with_target,False,2937,402,13
image_7237_with_target,False,3031,2154,13
image_7248_with_target,False,1608,681,16
image_7279_with_target,False,1457,690,14
image_7297_with_target,False,690,425,13
image_7362_with_target,False,829,252,14
image_7385_with_target,False,2990,2127,14
image_7399_with_target,False,2854,2156,17
image_7455_with_target,False,558,285,12
image_7520_with_target,False,3456,2343,7
image_7543_with_target,False,2821,2096,16
image_7576_with_target,False,3167,2271,12
image_7637_with_target,False,4058,3869,3
image_7727_with_target,False,2477,1845,16
image_7782_with_target,False,1350,431,16
image_7786_with_target,False,1596,785,8
image_7808_with_target,False,2222,1074,7
image_7826_with_target,False,2344,1816,13
image_7849_with_target,False,3356,2178,9
image_8263_with_target,False,2043,1813,10
image_8461_with_target,False,149,76,6
image_8489_with_target,False,446,151,14
image_8570_with_target,False,2047,1905,7
image_8710_with_target,False,1715,1674,6
image_8772_with_target,False,1887,1844,6
image_8795_with_target,False,1843,1830,10
image_8816_with_target,False,1767,1767,9
image_8924_with_target,False,290,268,8
image_8937_with_target,False,1839,1839,8
image_9026_with_target,False,1732,1678,3
image_9115_with_target,False,1686,1686,5
image_9250_with_target,False,335,313,10
image_9330_with_target,False,1588,1588,3
image_9360_with_target,False,1959,1908,9
image_9365_with_target,False,412,297,14
image_9445_with_target,False,1542,1537,1
image_9571_with_target,False,1713,1690,11
image_9666_with_target,False,128,64,8
image_9679_with_target,False,16,8,1
image_9722_with_target,False,2099,244,7
image_9724_with_target,False,1817,1774,7
image_9753_with_target,False,348,300,11
image_9887_with_target,False,95,52,5
image_9951_with_target,False,1688,1659,6
image.0088_with_target,False,1657,1657,3
image.0126_with_target,False,1562,1562,2
image.0170_with_target,False,1946,1809,8
image.0270_with_target,False,234,234,2
image.0280_with_target,False,1776,1747,12
image.0473_with_target,False,471,434,9
image.0658_with_target,False,328,252,8
image.0659_with_target,False,366,279,10
image.0737_with_target,False,444,389,10
image.1163_with_target,False,1913,1834,10
image.1423_with_target,False,274,216,6
image.1905_with_target,False,2224,1829,13
image.2309_with_target,False,841,415,15
image.2310_with_target,False,719,379,13
image.2394_with_target,False,436,308,12
image.2764_with_target,False,2512,1986,15
image.2820_with_target,False,526,290,17
image.2891_with_target,False,1359,525,13
image.3128_with_target,False,761,323,7
image.3147_with_target,False,1270,274,11
image.3192_with_target,False,538,387,8
image.3389_with_target,False,2261,1706,11
image.3450_with_target,False,255,207,8
image.3503_with_target,False,363,306,12
image.3596_with_target,False,328,286,6
image.3675_with_target,False,144,136,6
image.3758_with_target,False,1888,1796,12
image.3808_with_target,False,1869,1808,12
image.3837_with_target,False,1895,1865,11
image.3880_with_target,False,313,297,9
image.3902_with_target,False,1777,1693,10
image.3958_with_target,False,666,347,11
image.4066_with_target,False,421,411,9
image.4437_with_target,False,263,250,9
image.4674_with_target,False,502,454,5
image.4713_with_target,False,2434,474,6
image.4716_with_target,False,1953,1879,9
image.4736_with_target,False,559,488,10
image.4948_with_target,False,565,483,10
image.5131_with_target,False,263,250,3
image.5152_with_target,False,1860,1823,8
image.5193_with_target,False,997,698,11
image.5220_with_target,False,2461,1985,14
image.5226_with_target,False,699,338,16
image.5233_with_target,False,500,212,20
image.5242_with_target,False,1979,1878,7
image.5367_with_target,False,1902,1807,7
image.5395_with_target,False,440,355,9
image.5401_with_target,False,921,713,14
image.5452_with_target,False,2009,1850,8
image.5524_with_target,False,1812,1783,7
image.5530_with_target,False,504,456,8
image.5550_with_target,False,336,315,7
image.5565_with_target,False,1931,1912,8
image.5596_with_target,False,2238,1821,11
image.5784_with_target,False,214,190,9
image.5790_with_target,False,564,383,8
image.5973_with_target,False,2315,1830,15
image.6001_with_target,False,1911,1901,9
image.6048_with_target,False,1990,1900,7
image.6152_with_target,False,403,385,14
image.6318_with_target,False,547,443,13
image.6342_with_target,False,1891,1690,13
image.6589_with_target,False,458,360,10
image.6652_with_target,False,2280,1899,11
image.6904_with_target,False,692,531,20
image.7017_with_target,False,383,157,9
image.7094_with_target,False,2965,2228,15
image.7133_with_target,False,2123,1795,14
image.7158_with_target,False,2819,2000,13
image.7174_with_target,False,2354,1975,15
image.7233_with_target,False,2937,402,13
image.7237_with_target,False,3031,2154,13
image.7248_with_target,False,1608,681,16
image.7279_with_target,False,1457,690,14
image.7297_with_target,False,690,425,13
image.7362_with_target,False,829,252,14
image.7385_with_target,False,2990,2127,14
image.7399_with_target,False,2854,2156,17
image.7455_with_target,False,558,285,12
image.7520_with_target,False,3456,2343,7
image.7543_with_target,False,2821,2096,16
image.7576_with_target,False,3167,2271,12
image.7637_with_target,False,4058,3869,3
image.7727_with_target,False,2477,1845,16
image.7782_with_target,False,1350,431,16
image.7786_with_target,False,1596,785,8
image.7808_with_target,False,2222,1074,7
image.7826_with_target,False,2344,1816,13
image.7849_with_target,False,3356,2178,9
image.8263_with_target,False,2043,1813,10
image.8461_with_target,False,149,76,6
image.8489_with_target,False,446,151,14
image.8570_with_target,False,2047,1905,7
image.8710_with_target,False,1715,1674,6
image.8772_with_target,False,1887,1844,6
image.8795_with_target,False,1843,1830,10
image.8816_with_target,False,1767,1767,9
image.8924_with_target,False,290,268,8
image.8937_with_target,False,1839,1839,8
image.9026_with_target,False,1732,1678,3
image.9115_with_target,False,1686,1686,5
image.9250_with_target,False,335,313,10
image.9330_with_target,False,1588,1588,3
image.9360_with_target,False,1959,1908,9
image.9365_with_target,False,412,297,14
image.9445_with_target,False,1542,1537,1
image.9571_with_target,False,1713,1690,11
image.9666_with_target,False,128,64,8
image.9679_with_target,False,16,8,1
image.9722_with_target,False,2099,244,7
image.9724_with_target,False,1817,1774,7
image.9753_with_target,False,348,300,11
image.9887_with_target,False,95,52,5
image.9951_with_target,False,1688,1659,6
image.0088_with_target,True,6006,6006,1
image.0126_with_target,True,5935,5935,1
image.0170_with_target,True,5981,5981,1
image.0270_with_target,True,4443,4443,2
image.0280_with_target,True,6010,6010,1
image.0473_with_target,True,4611,4611,2
image.0658_with_target,True,4428,4428,2
image.0659_with_target,True,4442,4442,2
image.0737_with_target,True,4566,4566,3
image.1163_with_target,True,6025,6025,1
image.1423_with_target,True,4481,4481,4
image.1905_with_target,True,6019,6019,1
image.2309_with_target,True,4669,4669,3
image.2310_with_target,True,4641,4641,3
image.2394_with_target,True,4575,4575,3
image.2764_with_target,True,5969,5969,1
image.2820_with_target,True,4638,4638,5
image.2891_with_target,True,4602,4602,2
image.3128_with_target,True,4426,4426,2
image.3147_with_target,True,4566,4566,2
image.3192_with_target,True,4609,4609,3
image.3389_with_target,True,5959,5959,1
image.3450_with_target,True,4611,4611,2
image.3503_with_target,True,4626,4626,2
image.3596_with_target,True,4606,4606,2
image.3675_with_target,True,4416,4416,2
image.3758_with_target,True,6007,6007,1
image.3808_with_target,True,6002,6002,1
image.3837_with_target,True,6052,6052,1
image.3880_with_target,True,4604,4604,2
image.3902_with_target,True,5853,5853,1
image.3958_with_target,True,4608,4608,2
image.4066_with_target,True,4567,4567,3
image.4437_with_target,True,4573,4573,3
image.4674_with_target,True,4609,4609,2
image.4713_with_target,True,4608,4608,2
image.4716_with_target,True,5860,5860,1
image.4736_with_target,True,4586,4586,7
image.4948_with_target,True,4812,4812,2
image.5131_with_target,True,4709,4709,2
image.5152_with_target,True,5981,5981,1
image.5193_with_target,True,4977,4977,2
image.5220_with_target,True,6178,6178,2
image.5226_with_target,True,4696,4696,5
image.5233_with_target,True,4724,4724,2
image.5242_with_target,True,6034,6034,1
image.5367_with_target,True,5824,5824,2
image.5395_with_target,True,4644,4644,3
image.5401_with_target,True,6053,6053,1
image.5452_with_target,True,6094,6094,1
image.5524_with_target,True,5707,5707,2
image.5530_with_target,True,4633,4633,2
image.5550_with_target,True,4449,4449,3
image.5565_with_target,True,6027,6027,1
image.5596_with_target,True,6097,6097,1
image.5784_with_target,True,4405,4405,3
image.5790_with_target,True,4567,4567,2
image.5973_with_target,True,5946,5946,1
image.6001_with_target,True,6089,6089,2
image.6048_with_target,True,6147,6147,1
image.6152_with_target,True,4637,4637,3
image.6318_with_target,True,4732,4732,2
image.6342_with_target,True,5807,5807,2
image.6589_with_target,True,4598,4598,7
image.6652_with_target,True,6058,6058,1
image.6904_with_target,True,4778,4778,5
image.7017_with_target,True,4420,4420,2
image.7094_with_target,True,6189,6189,1
image.7133_with_target,True,6007,6007,1
image.7158_with_target,True,6030,6030,1
image.7174_with_target,True,5887,5887,2
image.7233_with_target,True,4436,4436,3
image.7237_with_target,True,6075,6075,1
image.7248_with_target,True,4606,4606,2
image.7279_with_target,True,4663,4663,2
image.7297_with_target,True,4583,4583,2
image.7362_with_target,True,4451,4451,2
image.7385_with_target,True,6057,6057,1
image.7399_with_target,True,5809,5809,2
image.7455_with_target,True,4598,4598,2
image.7520_with_target,True,5892,5892,1
image.7543_with_target,True,6096,6096,1
image.7576_with_target,True,5989,5989,1
image.7637_with_target,True,5984,5984,1
image.7727_with_target,True,5937,5937,1
image.7782_with_target,True,4453,4453,5
image.7786_with_target,True,4427,4427,2
image.7808_with_target,True,4616,4616,2
image.7826_with_target,True,6010,6010,1
image.7849_with_target,True,5785,5785,2
image.8263_with_target,True,6025,6025,1
image.8461_with_target,True,4425,4425,2
image.8489_with_target,True,4591,4591,4
image.8570_with_target,True,6183,6183,1
image.8710_with_target,True,6014,6014,1
image.8772_with_target,True,6038,6038,1
image.8795_with_target,True,5980,5980,1
image.8816_with_target,True,6053,6053,1
image.8924_with_target,True,4623,4623,2
image.8937_with_target,True,6037,6037,1
image.9026_with_target,True,6004,6004,1
image.9115_with_target,True,6011,6011,1
image.9250_with_target,True,4557,4557,3
image.9330_with_target,True,5921,5921,1
image.9360_with_target,True,5801,5801,2
image.9365_with_target,True,4576,4576,6
image.9445_with_target,True,5928,5928,1
image.9571_with_target,True,5938,5938,1
image.9666_with_target,True,4398,4398,2
image.9679_with_target,True,4392,4392,2
image.9722_with_target,True,4607,4607,2
image.9724_with_target,True,6080,6080,1
image.9753_with_target,True,4694,4694,3
image.9887_with_target,True,4471,4471,3
image.9951_with_target,True,5993,5993,1
image_0088_with_target,True,6006,6006,1
image_0126_with_target,True,5935,5935,1
image_0170_with_target,True,5981,5981,1
image_0270_with_target,True,4443,4443,2
image_0280_with_target,True,6010,6010,1
image_0473_with_target,True,4611,4611,2
image_0658_with_target,True,4428,4428,2
image_0659_with_target,True,4442,4442,2
image_0737_with_target,True,4566,4566,3
image_1163_with_target,True,6025,6025,1
image_1423_with_target,True,4481,4481,4
image_1905_with_target,True,6019,6019,1
image_2309_with_target,True,4669,4669,3
image_2310_with_target,True,4641,4641,3
image_2394_with_target,True,4575,4575,3
image_2764_with_target,True,5969,5969,1
image_2820_with_target,True,4638,4638,5
image_2891_with_target,True,4602,4602,2
image_3128_with_target,True,4426,4426,2
image_3147_with_target,True,4566,4566,2
image_3192_with_target,True,4609,4609,3
image_3389_with_target,True,5959,5959,1
image_3450_with_target,True,4611,4611,2
image_3503_with_target,True,4626,4626,2
image_3596_with_target,True,4606,4606,2
image_3675_with_target,True,4416,4416,2
image_3758_with_target,True,6007,6007,1
image_3808_with_target,True,6002,6002,1
image_3837_with_target,True,6052,6052,1
image_3880_with_target,True,4604,4604,2
image_3902_with_target,True,5853,5853,1
image_3958_with_target,True,4608,4608,2
image_4066_with_target,True,4567,4567,3
image_4437_with_target,True,4573,4573,3
image_4674_with_target,True,4609,4609,2
image_4713_with_target,True,4608,4608,2
image_4716_with_target,True,5860,5860,1
image_4736_with_target,True,4586,4586,7
image_4948_with_target,True,4812,4812,2
image_5131_with_target,True,4709,4709,2
image_5152_with_target,True,5981,5981,1
image_5193_with_target,True,4977,4977,2
image_5220_with_target,True,6178,6178,2
image_5226_with_target,True,4696,4696,5
image_5233_with_target,True,4724,4724,2
image_5242_with_target,True,6034,6034,1
image_5367_with_target,True,5824,5824,2
image_5395_with_target,True,4644,4644,3
image_5401_with_target,True,6053,6053,1
image_5452_with_target,True,6094,6094,1
image_5524_with_target,True,5707,5707,2
image_5530_with_target,True,4633,4633,2
image_5550_with_target,True,4449,4449,3
image_5565_with_target,True,6027,6027,1
image_5596_with_target,True,6097,6097,1
image_5784_with_target,True,4405,4405,3
image_5790_with_target,True,4567,4567,2
image_5973_with_target,True,5946,5946,1
image_6001_with_target,True,6089,6089,2
image_6048_with_target,True,6147,6147,1
image_6152_with_target,True,4637,4637,3
image_6318_with_target,True,4732,4732,2
image_6342_with_target,True,5807,5807,2
image_6589_with_target,True,4598,4598,7
image_6652_with_target,True,6058,6058,1
image_6904_with_target,True,4778,4778,5
image_7017_with_target,True,4420,4420,2
image_7094_with_target,True,6189,6189,1
image_7133_with_target,True,6007,6007,1
image_7158_with_target,True,6030,6030,1
image_7174_with_target,True,5887,5887,2
image_7233_with_target,True,4436,4436,3
image_7237_with_target,True,6075,6075,1
image_7248_with_target,True,4606,4606,2
image_7279_with_target,True,4663,4663,2
image_7297_with_target,True,4583,4583,2
image_7362_with_target,True,4451,4451,2
image_7385_with_target,True,6057,6057,1
image_7399_with_target,True,5809,5809,2
image_7455_with_target,True,4598,4598,2
image_7520_with_target,True,5892,5892,1
image_7543_with_target,True,6096,6096,1
image_7576_with_target,True,5989,5989,1
image_7637_with_target,True,5984,5984,1
image_7727_with_target,True,5937,5937,1
image_7782_with_target,True,4453,4453,5
image_7786_with_target,True,4427,4427,2
image_7808_with_target,True,4616,4616,2
image_7826_with_target,True,6010,6010,1
image_7849_with_target,True,5785,5785,2
image_8263_with_target,True,6025,6025,1
image_8461_with_target,True,4425,4425,2
image_8489_with_target,True,4591,4591,4
image_8570_with_target,True,6183,6183,1
image_8710_with_target,True,6014,6014,1
image_8772_with_target,True,6038,6038,1
image_8795_with_target,True,5980,5980,1
image_8816_with_target,True,6053,6053,1
image_8924_with_target,True,4623,4623,2
image_8937_with_target,True,6037,6037,1
image_9026_with_target,True,6004,6004,1
image_9115_with_target,True,6011,6011,1
image_9250_with_target,True,4557,4557,3
image_9330_with_target,True,5921,5921,1
image_9360_with_target,True,5801,5801,2
image_9365_with_target,True,4576,4576,6
image_9445_with_target,True,5928,5928,1
image_9571_with_target,True,5938,5938,1
image_9666_with_target,True,4398,4398,2
image_9679_with_target,True,4392,4392,2
image_9722_with_target,True,4607,4607,2
image_9724_with_target,True,6080,6080,1
image_9753_with_target,True,4694,4694,3
image_9887_with_target,True,4471,4471,3
image_9951_with_target,True,5993,5993,1
image.0088_with_target,True,6006,6006,1
image.0126_with_target,True,5935,5935,1
image.0170_with_target,True,5981,5981,1
image.0270_with_target,True,4443,4443,2
image.0280_with_target,True,6010,6010,1
image.0473_with_target,True,4611,4611,2
image.0658_with_target,True,4428,4428,2
image.0659_with_target,True,4442,4442,2
image.0737_with_target,True,4566,4566,3
image.1163_with_target,True,6025,6025,1
image.1423_with_target,True,4481,4481,4
image.1905_with_target,True,6019,6019,1
image.2309_with_target,True,4669,4669,3
image.2310_with_target,True,4641,4641,3
image.2394_with_target,True,4575,4575,3
image.2764_with_target,True,5969,5969,1
image.2820_with_target,True,4638,4638,5
image.2891_with_target,True,4602,4602,2
image.3128_with_target,True,4426,4426,2
image.3147_with_target,True,4566,4566,2
image.3192_with_target,True,4609,4609,3
image.3389_with_target,True,5959,5959,1
image.3450_with_target,True,4611,4611,2
image.3503_with_target,True,4626,4626,2
image.3596_with_target,True,4606,4606,2
image.3675_with_target,True,4416,4416,2
image.3758_with_target,True,6007,6007,1
image.3808_with_target,True,6002,6002,1
image.3837_with_target,True,6052,6052,1
image.3880_with_target,True,4604,4604,2
image.3902_with_target,True,5853,5853,1
image.3958_with_target,True,4608,4608,2
image.4066_with_target,True,4567,4567,3
image.4437_with_target,True,4573,4573,3
image.4674_with_target,True,4609,4609,2
image.4713_with_target,True,4608,4608,2
image.4716_with_target,True,5860,5860,1
image.4736_with_target,True,4586,4586,7
image.4948_with_target,True,4812,4812,2
image.5131_with_target,True,4709,4709,2
